,Unnamed: 0,LineId,Time,Component,Pid,Content,EventId,EventTemplate
1211,1211,1212,20171223-22:54:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1212,1212,1213,20171223-22:54:55:20,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1213,1213,1214,20171223-22:54:55:29,Step_LSC,30002312,onExtend:1514040895000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1214,1214,1215,20171223-22:54:55:330,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437358,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1215,1215,1216,20171223-22:54:55:331,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040780000##7189##549659##8661##16256##29539649,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1216,1216,1217,20171223-22:54:55:346,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1217,1217,1218,20171223-22:54:55:361,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1218,1218,1219,20171223-22:55:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1219,1219,1220,20171223-22:55:20:126,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: <*>
1220,1220,1221,20171223-22:55:55:699,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1221,1221,1222,20171223-22:55:55:702,Step_LSC,30002312,onExtend:1514040956000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1222,1222,1223,20171223-22:55:55:730,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
1223,1223,1224,20171223-22:55:55:733,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:<*>
1224,1224,1225,20171223-22:55:55:733,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1225,1225,1226,20171223-22:55:55:734,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040780000##7189##549659##8661##16256##29539649,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1226,1226,1227,20171223-22:55:55:735,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1227,1227,1228,20171223-22:55:55:735,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1228,1228,1229,20171223-22:55:55:746,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1229,1229,1230,20171223-22:55:55:748,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1230,1230,1231,20171223-22:55:55:748,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
1231,1231,1232,20171223-22:55:55:834,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1232,1232,1233,20171223-22:55:55:835,Step_LSC,30002312,onExtend:1514040956000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1233,1233,1234,20171223-22:55:56:24,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1234,1234,1235,20171223-22:55:56:27,Step_LSC,30002312,onExtend:1514040956000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1235,1235,1236,20171223-22:55:56:53,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600053,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1236,1236,1237,20171223-22:55:56:53,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600372,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1237,1237,1238,20171223-22:55:56:62,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1238,1238,1239,20171223-22:55:56:64,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1239,1239,1240,20171223-22:56:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1240,1240,1241,20171223-22:56:6:185,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: <*>
1241,1241,1242,20171223-22:57:46:409,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1242,1242,1243,20171223-22:59:36:579,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1243,1243,1244,20171223-23:1:5:778,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1244,1244,1245,20171223-23:2:31:995,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1245,1245,1246,20171223-23:3:16:894,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1246,1246,1247,20171223-23:5:7:189,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1247,1247,1248,20171223-23:6:7:350,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1248,1248,1249,20171223-23:7:6:75,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1249,1249,1250,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514040966000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1250,1250,1251,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041026000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1251,1251,1252,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041086000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1252,1252,1253,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041146000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1253,1253,1254,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041206000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1254,1254,1255,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041266000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1255,1255,1256,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041326000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1256,1256,1257,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041386000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1257,1257,1258,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041446000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1258,1258,1259,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041506000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1259,1259,1260,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041566000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1260,1260,1261,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041626000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1261,1261,1262,20171223-23:7:6:124,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
1262,1262,1263,20171223-23:7:6:125,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:<*>
1263,1263,1264,20171223-23:7:6:125,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1264,1264,1265,20171223-23:7:6:126,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1265,1265,1266,20171223-23:7:6:126,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600372,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1266,1266,1267,20171223-23:7:6:126,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270445,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1267,1267,1268,20171223-23:7:6:137,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1268,1268,1269,20171223-23:7:6:142,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1269,1269,1270,20171223-23:7:6:145,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
1270,1270,1271,20171223-23:7:6:226,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1271,1271,1272,20171223-23:7:6:232,Step_LSC,30002312,onExtend:1514041627000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1272,1272,1273,20171223-23:7:6:309,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1273,1273,1274,20171223-23:7:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270445,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1274,1274,1275,20171223-23:7:6:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270764,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1275,1275,1276,20171223-23:7:6:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1276,1276,1277,20171223-23:7:6:455,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1277,1277,1278,20171223-23:7:7:71,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1278,1278,1279,20171223-23:7:7:71,Step_LSC,30002312,onExtend:1514041627000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1279,1279,1280,20171223-23:7:7:373,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270764,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1280,1280,1281,20171223-23:7:7:374,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30271693,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1281,1281,1282,20171223-23:7:7:391,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1282,1282,1283,20171223-23:7:7:400,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1283,1283,1284,20171223-23:7:50:264,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,E21,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@<*>
1284,1284,1285,20171223-23:7:50:266,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
1285,1285,1286,20171223-23:7:50:266,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30271693,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1286,1286,1287,20171223-23:7:50:267,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30314585,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1287,1287,1288,20171223-23:7:50:274,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1288,1288,1289,20171223-23:7:50:279,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1289,1289,1290,20171223-23:7:50:304,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,E21,getTodaySportData mStepsRecordManager=<*>
1290,1290,1291,20171223-23:7:51:222,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,E21,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@<*>
1291,1291,1292,20171223-23:7:51:224,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
1292,1292,1293,20171223-23:7:51:225,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30314585,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1293,1293,1294,20171223-23:7:51:228,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30315546,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1294,1294,1295,20171223-23:7:51:235,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1295,1295,1296,20171223-23:7:51:238,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1296,1296,1297,20171223-23:7:51:314,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,E21,getTodaySportData mStepsRecordManager=<*>
1297,1297,1298,20171223-23:8:0:112,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1298,1298,1299,20171223-23:8:9:229,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,E21,getTodaySportData mStepsRecordManager=<*>
1299,1299,1300,20171223-23:8:9:233,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
1300,1300,1301,20171223-23:8:9:235,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30315546,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1301,1301,1302,20171223-23:8:9:235,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30333554,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1302,1302,1303,20171223-23:8:9:248,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1303,1303,1304,20171223-23:8:9:253,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1304,1304,1305,20171223-23:8:9:293,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,E21,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@<*>
1305,1305,1306,20171223-23:8:19:101,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1306,1306,1307,20171223-23:8:19:116,Step_LSC,30002312,onExtend:1514041699000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1307,1307,1308,20171223-23:8:19:403,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30333554,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1308,1308,1309,20171223-23:8:19:404,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30343722,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1309,1309,1310,20171223-23:8:19:419,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1310,1310,1311,20171223-23:8:19:432,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1311,1311,1312,20171223-23:8:41:127,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: <*>
1312,1312,1313,20171223-23:10:37:857,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1313,1313,1314,20171223-23:11:38:10,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1314,1314,1315,20171223-23:12:28:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1315,1315,1316,20171223-23:13:47:8,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1316,1316,1317,20171223-23:14:2:860,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1317,1317,1318,20171223-23:14:24:380,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1318,1318,1319,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041722000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1319,1319,1320,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041782000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1320,1320,1321,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041842000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1321,1321,1322,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041902000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1322,1322,1323,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041962000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1323,1323,1324,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514042022000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1324,1324,1325,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514042082000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1325,1325,1326,20171223-23:14:24:389,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
1326,1326,1327,20171223-23:14:24:390,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:<*>
1327,1327,1328,20171223-23:14:24:390,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
1328,1328,1329,20171223-23:14:24:391,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30343722,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1329,1329,1330,20171223-23:14:24:391,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30708710,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1330,1330,1331,20171223-23:14:24:392,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1331,1331,1332,20171223-23:14:24:399,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1332,1332,1333,20171223-23:14:24:401,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1333,1333,1334,20171223-23:14:24:409,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
1334,1334,1335,20171223-23:14:24:494,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1335,1335,1336,20171223-23:14:24:499,Step_LSC,30002312,onExtend:1514042064000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1336,1336,1337,20171223-23:14:24:499,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514042082000",E69,"timeStamp back,extendReportTimeStamp=<*>"
1337,1337,1338,20171223-23:14:24:711,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7189##549659##8661##16256##30708710,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1338,1338,1339,20171223-23:14:24:711,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709030,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1339,1339,1340,20171223-23:14:24:721,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
1340,1340,1341,20171223-23:14:24:724,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1341,1341,1342,20171223-23:14:25:106,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
1342,1342,1343,20171223-23:14:25:113,Step_LSC,30002312,onExtend:1514042064000 0 0 0,E39,onExtend:<*> <*> <*> <*>
