,Unnamed: 0,LineId,Time,Program,Content,EventId,EventTemplate
1144,1144,1145,07.26 14:45:35,chrome.exe *64,www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1145,1145,1146,07.26 14:45:38,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1146,1146,1147,07.26 14:45:38,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1147,1147,1148,07.26 14:45:38,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1148,1148,1149,07.26 14:45:38,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1149,1149,1150,07.26 14:45:38,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1150,1150,1151,07.26 14:45:39,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1151,1151,1152,07.26 14:45:39,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1152,1152,1153,07.26 14:45:39,chrome.exe *64,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1153,1153,1154,07.26 14:45:40,chrome.exe *64,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1154,1154,1155,07.26 14:45:41,chrome.exe *64,"www.baidu.com:80 close, 9987 bytes (9.75 KB) sent, 148343 bytes (144 KB) received, lifetime 00:03",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1155,1155,1156,07.26 14:45:43,chrome.exe *64,dj1.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1156,1156,1157,07.26 14:45:49,chrome.exe *64,"t12.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1157,1157,1158,07.26 14:45:49,chrome.exe *64,"t12.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1158,1158,1159,07.26 14:45:50,chrome.exe *64,ss0.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1159,1159,1160,07.26 14:45:50,chrome.exe *64,hpd.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1160,1160,1161,07.26 14:45:52,chrome.exe *64,ubmcmm.baidustatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1161,1161,1162,07.26 14:45:52,chrome.exe *64,eclick.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1162,1162,1163,07.26 14:46:05,chrome.exe *64,"dup.baidustatic.com:443 close, 333 bytes sent, 3697 bytes (3.61 KB) received, lifetime 00:14",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
1163,1163,1164,07.26 14:46:13,chrome.exe *64,"dj1.baidu.com:80 close, 1369 bytes (1.33 KB) sent, 289 bytes received, lifetime 00:30",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1164,1164,1165,07.26 14:50:09,Dropbox.exe,"client-lb.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
1165,1165,1166,07.26 14:50:44,WeChat.exe,"short.weixin.qq.com:80 close, 785 bytes sent, 145 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec}"
1166,1166,1167,07.26 14:51:20,chrome.exe *64,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1167,1167,1168,07.26 14:51:21,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1168,1168,1169,07.26 14:51:22,chrome.exe *64,s1.bdstatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1169,1169,1170,07.26 14:51:22,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1170,1170,1171,07.26 14:51:24,chrome.exe *64,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1171,1171,1172,07.26 14:51:25,chrome.exe *64,i7.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1172,1172,1173,07.26 14:51:25,chrome.exe *64,i7.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1173,1173,1174,07.26 14:51:26,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> <*> through proxy <*> <*>
1174,1174,1175,07.26 14:51:31,chrome.exe *64,dj1.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1175,1175,1176,07.26 14:51:31,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1176,1176,1177,07.26 14:51:31,chrome.exe *64,"sclick.baidu.com:80 close, 1971 bytes (1.92 KB) sent, 401 bytes received, lifetime 00:08",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1177,1177,1178,07.26 14:51:31,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1178,1178,1179,07.26 14:51:35,chrome.exe *64,"s1.bdstatic.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:13",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1179,1179,1180,07.26 14:51:35,chrome.exe *64,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1180,1180,1181,07.26 14:51:37,chrome.exe *64,www.3367.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1181,1181,1182,07.26 14:51:37,chrome.exe *64,img.3367.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1182,1182,1183,07.26 14:51:38,chrome.exe *64,assets.changyan.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1183,1183,1184,07.26 14:51:39,chrome.exe *64,bdimg.share.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1184,1184,1185,07.26 14:51:40,chrome.exe *64,clients1.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1185,1185,1186,07.26 14:51:40,chrome.exe *64,s.360.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1186,1186,1187,07.26 14:51:42,chrome.exe *64,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1187,1187,1188,07.26 14:51:46,chrome.exe *64,"changyan.sohu.com:80 close, 6361 bytes (6.21 KB) sent, 6197 bytes (6.05 KB) received, lifetime 00:08",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1188,1188,1189,07.26 14:51:49,chrome.exe *64,"t12.baidu.com:80 close, 837 bytes sent, 4059 bytes (3.96 KB) received, lifetime 00:27",E8,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1189,1189,1190,07.26 14:51:51,chrome.exe *64,"i7.baidu.com:80 close, 2813 bytes (2.74 KB) sent, 23975 bytes (23.4 KB) received, lifetime 00:26",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1190,1190,1191,07.26 14:51:55,chrome.exe *64,"js.passport.qihucdn.com:80 close, 496 bytes sent, 426 bytes received, lifetime 00:16",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1191,1191,1192,07.26 14:52:00,chrome.exe *64,"js.passport.qihucdn.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:21",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1192,1192,1193,07.26 14:52:30,chrome.exe *64,"www.baidu.com:80 close, 2590 bytes (2.52 KB) sent, 621 bytes received, lifetime 01:06",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1193,1193,1194,07.26 14:52:38,chrome.exe *64,hm.baidu.com:443 error : A connection request was canceled before the completion.,E7,<*> <*> : <*>
1194,1194,1195,07.26 14:52:40,chrome.exe *64,"upload.3367.com:80 close, 2331 bytes (2.27 KB) sent, 440133 bytes (429 KB) received, lifetime 01:01",E8,"upload.<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1195,1195,1196,07.26 14:53:43,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:29",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1196,1196,1197,07.26 14:54:41,chrome.exe *64,"res.wx.qq.com:443 close, 1582 bytes (1.54 KB) sent, 40194 bytes (39.2 KB) received, lifetime 03:01",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1197,1197,1198,07.26 14:55:22,chrome.exe *64,"www.google.com:443 close, 2020 bytes (1.97 KB) sent, 17986 bytes (17.5 KB) received, lifetime 04:01",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1198,1198,1199,07.26 14:56:52,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:27",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1199,1199,1200,07.26 14:57:27,chrome.exe *64,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1200,1200,1201,07.26 14:57:54,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:27",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1201,1201,1202,07.26 14:59:22,chrome.exe *64,"mtalk.google.com:443 close, 985 bytes sent, 447 bytes received, lifetime 14:59",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1202,1202,1203,07.26 14:59:58,chrome.exe *64,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1203,1203,1204,07.26 15:04:20,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:27",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1204,1204,1205,07.26 15:04:37,WeChat.exe,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1205,1205,1206,07.26 15:04:54,chrome.exe *64,"update.googleapis.com:443 close, 298 bytes sent, 4250 bytes (4.15 KB) received, lifetime <1 sec",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
1206,1206,1207,07.26 15:05:25,chrome.exe *64,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1207,1207,1208,07.26 15:06:12,Dropbox.exe,"dl-debug.dropbox.com:443 close, 163539 bytes (159 KB) sent, 4712 bytes (4.60 KB) received, lifetime 01:02",E8,"<*> close, <*> sent, <*> received, lifetime <*>"
1208,1208,1209,07.26 15:07:00,chrome.exe *64,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1209,1209,1210,07.26 15:07:25,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:28",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1210,1210,1211,07.26 15:07:30,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1985 bytes (1.93 KB) sent, 4832 bytes (4.71 KB) received, lifetime 00:02",E8,"<*> <*>, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1211,1211,1212,07.26 15:08:38,chrome.exe *64,"www.google.com.hk:443 close, 734 bytes sent, 160 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec>"
1212,1212,1213,07.26 15:08:40,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1213,1213,1214,07.26 15:08:55,chrome.exe *64,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1214,1214,1215,07.26 15:08:56,chrome.exe *64,"lh4.googleusercontent.com:443 close, 471 bytes sent, 4692 bytes (4.58 KB) received, lifetime 00:11",E8,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1215,1215,1216,07.26 15:08:57,chrome.exe *64,csi.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1216,1216,1217,07.26 15:09:28,chrome.exe *64,lh4.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> <*> through proxy <*> <*>
1217,1217,1218,07.26 15:09:29,chrome.exe *64,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> through proxy <*>: <*> <*>
1218,1218,1219,07.26 15:09:29,chrome.exe *64,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1219,1219,1220,07.26 15:09:29,chrome.exe *64,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1220,1220,1221,07.26 15:09:31,chrome.exe *64,clients1.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1221,1221,1222,07.26 15:10:38,SGTool.exe,config.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1222,1222,1223,07.26 15:11:08,SGTool.exe,"info.pinyin.sogou.com:80 close, 1020 bytes sent, 607 bytes received, lifetime 00:30",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1223,1223,1224,07.26 15:11:10,SGTool.exe,"ping.pinyin.sogou.com:80 close, 1109 bytes (1.08 KB) sent, 332 bytes received, lifetime 00:32",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1224,1224,1225,07.26 15:11:31,chrome.exe *64,"api.github.com:443 close, 0 bytes sent, 0 bytes received, lifetime 02:02",E8,"<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
1225,1225,1226,07.26 15:12:46,chrome.exe *64,"clients6.google.com:443 close, 4318 bytes (4.21 KB) sent, 1951 bytes (1.90 KB) received, lifetime 09:43",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1226,1226,1227,07.26 15:13:17,chrome.exe *64,"www.google.com:443 close, 2564 bytes (2.50 KB) sent, 2035 bytes (1.98 KB) received, lifetime 04:37",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1227,1227,1228,07.26 15:13:19,chrome.exe *64,apis.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1228,1228,1229,07.26 15:13:19,chrome.exe *64,www.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1229,1229,1230,07.26 15:13:31,chrome.exe *64,"www.google-analytics.com:443 close, 1770 bytes (1.72 KB) sent, 5146 bytes (5.02 KB) received, lifetime 04:02",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1230,1230,1231,07.26 15:13:33,chrome.exe *64,www.google-analytics.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1231,1231,1232,07.26 15:13:33,chrome.exe *64,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1232,1232,1233,07.26 15:13:35,chrome.exe *64,"notifications.google.com:443 close, 470 bytes sent, 4794 bytes (4.68 KB) received, lifetime 00:10",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1233,1233,1234,07.26 15:13:42,chrome.exe *64,"notifications.google.com:443 close, 733 bytes sent, 229 bytes received, lifetime 00:13",E8,"notifications.google.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1234,1234,1235,07.26 15:13:45,chrome.exe *64,"live.github.com:443 close, 1207 bytes (1.17 KB) sent, 452 bytes received, lifetime 00:01",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1235,1235,1236,07.26 15:14:03,chrome.exe *64,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1236,1236,1237,07.26 15:14:29,chrome.exe *64,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1237,1237,1238,07.26 15:17:19,chrome.exe *64,"www.googleapis.com:443 close, 1733 bytes (1.69 KB) sent, 1288 bytes (1.25 KB) received, lifetime 04:00",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1238,1238,1239,07.26 15:17:34,chrome.exe *64,"www.google.com.hk:443 close, 24256 bytes (23.6 KB) sent, 434160 bytes (423 KB) received, lifetime 08:56",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1239,1239,1240,07.26 15:17:36,YodaoDict.exe,dict.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1240,1240,1241,07.26 15:18:05,chrome.exe *64,"play.google.com:443 close, 33864 bytes (33.0 KB) sent, 22082 bytes (21.5 KB) received, lifetime 19:00",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1241,1241,1242,07.26 15:20:09,chrome.exe *64,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1242,1242,1243,07.26 15:20:49,chrome.exe *64,www.gmail.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1243,1243,1244,07.26 15:20:54,chrome.exe *64,people-pa.clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1244,1244,1245,07.26 15:20:54,chrome.exe *64,11.client-channel.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1245,1245,1246,07.26 15:21:06,chrome.exe *64,"lh6.googleusercontent.com:443 close, 471 bytes sent, 4693 bytes (4.58 KB) received, lifetime 00:13",E8,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1246,1246,1247,07.26 15:21:06,chrome.exe *64,"www.gmail.com:443 close, 459 bytes sent, 4187 bytes (4.08 KB) received, lifetime 00:17",E8,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1247,1247,1248,07.26 15:21:06,chrome.exe *64,"lh6.googleusercontent.com:443 close, 471 bytes sent, 4694 bytes (4.58 KB) received, lifetime 00:13",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1248,1248,1249,07.26 15:21:06,chrome.exe *64,"plus.google.com:443 close, 470 bytes sent, 4793 bytes (4.68 KB) received, lifetime 00:16",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
1249,1249,1250,07.26 15:21:06,chrome.exe *64,csi.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1250,1250,1251,07.26 15:21:30,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> <*> through proxy <*> <*>
1251,1251,1252,07.26 15:22:58,Dropbox.exe,block-edge.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1252,1252,1253,07.26 15:23:40,chrome.exe *64,3.client-channel.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1253,1253,1254,07.26 15:23:47,GitHub.exe,avatars.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1254,1254,1255,07.26 15:23:48,GitHub.exe,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> through proxy <*>: <*> <*>
1255,1255,1256,07.26 15:23:48,GitHub.exe,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1256,1256,1257,07.26 15:23:48,GitHub.exe,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1257,1257,1258,07.26 15:23:51,GitHub.exe,github-windows.s3.amazonaws.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1258,1258,1259,07.26 15:23:59,GitHub.exe,"api.github.com:443 close, 674 bytes sent, 2132 bytes (2.08 KB) received, lifetime 00:11",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1259,1259,1260,07.26 15:24:55,chrome.exe *64,"apis.google.com:443 close, 2498 bytes (2.43 KB) sent, 5835 bytes (5.69 KB) received, lifetime 04:02",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1260,1260,1261,07.26 15:25:08,chrome.exe *64,www.zhihu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1261,1261,1262,07.26 15:25:08,chrome.exe *64,pic4.zhimg.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1262,1262,1263,07.26 15:25:09,chrome.exe *64,clients1.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
